WigleWifi-1.4,appRelease=2.26,model=HUAWEI GRA-L09,release=5.0,device=HWGRA,display=GRA-L09C576B161,board=GRA-L09,brand=HUAWEI
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-92,32.1949009726756,34.8828208550108,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-88,32.1949009726756,34.8828208550108,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-75,32.1950673259181,34.8833514014891,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-84,32.1950673259181,34.8833514014891,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-82,32.1950673259181,34.8833514014891,0,53.3190078735352,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-78,32.1950673259181,34.8833514014891,0,53.3190078735352,WIFI
58:70:c6:fb:71:37,YICarCam_fb7137,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,7,-90,32.1950673259181,34.8833514014891,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-92,32.1950673259181,34.8833514014891,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-88,32.1950673259181,34.8833514014891,0,53.3190078735352,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-90,32.1950673259181,34.8833514014891,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-82,32.1952281340526,34.8838642630849,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-80,32.1952281340526,34.8838642630849,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-78,32.1952281340526,34.8838642630849,0,53.3190078735352,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-80,32.1952281340526,34.8838642630849,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-90,32.1952281340526,34.8838642630849,0,53.3190078735352,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-90,32.1952281340526,34.8838642630849,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-86,32.1954000324032,34.8844124944459,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-80,32.1954000324032,34.8844124944459,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-80,32.1954000324032,34.8844124944459,0,53.3190078735352,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-80,32.1954000324032,34.8844124944459,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-90,32.1954000324032,34.8844124944459,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-87,32.1954000324032,34.8844124944459,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-82,32.1955608405377,34.8849253560416,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-80,32.1955608405377,34.8849253560416,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-90,32.1955608405377,34.8849253560416,0,53.3190078735352,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-77,32.1955608405377,34.8849253560416,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-87,32.1955608405377,34.8849253560416,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-88,32.1955608405377,34.8849253560416,0,53.3190078735352,WIFI
10:be:f5:81:14:10,Tidhar_Secure,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,13,-94,32.1955608405377,34.8849253560416,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],2017-11-07 13:35:39,13,-84,32.196513182592,34.8870993045999,262.085425124672,64,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:35:39,1,-67,32.196513182592,34.8870993045999,262.085425124672,64,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],2017-11-07 13:35:39,1,-68,32.196513182592,34.8870993045999,262.085425124672,64,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],2017-11-07 13:35:39,6,-71,32.196513182592,34.8870993045999,262.085425124672,64,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:35:39,6,-91,32.196513182592,34.8870993045999,262.085425124672,64,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],2017-11-07 13:35:39,6,-90,32.196513182592,34.8870993045999,262.085425124672,64,WIFI
88:dc:96:34:a1:ae,,[ESS],2017-11-07 13:35:39,13,-90,32.196513182592,34.8870993045999,262.085425124672,64,WIFI
00:02:6f:12:34:56,Starhome Mach,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],2017-11-07 13:35:39,6,-69,32.196513182592,34.8870993045999,262.085425124672,64,WIFI
06:02:6f:12:34:56,Starhome Mach Mobile,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],2017-11-07 13:35:39,1,-68,32.196513182592,34.8870993045999,262.085425124672,64,WIFI
42502_863_3708962,GOLAN T,UNKNOWN;il,2017-11-07 13:35:39,0,-113,32.196513182592,34.8870993045999,262.085425124672,64,GSM
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-80,32.1955608405377,34.8849253560416,0,230.589111328125,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-71,32.1955608405377,34.8849253560416,0,230.589111328125,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-70,32.1955608405377,34.8849253560416,0,230.589111328125,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-70,32.1955608405377,34.8849253560416,0,230.589111328125,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-86,32.1955608405377,34.8849253560416,0,230.589111328125,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-89,32.1955608405377,34.8849253560416,0,230.589111328125,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-85,32.1955608405377,34.8849253560416,0,230.589111328125,WIFI
00:02:6f:12:34:56,Starhome Mach,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,6,-66,32.1955608405377,34.8849253560416,0,230.589111328125,WIFI
06:02:6f:12:34:56,Starhome Mach Mobile,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-67,32.1955608405377,34.8849253560416,0,230.589111328125,WIFI
88:dc:96:4a:4f:2c,,[ESS],2017-11-07 13:38:39,13,-81,32.1980652642061,34.8887566292392,387.450078808057,64,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:38:39,1,-85,32.1980652642061,34.8887566292392,387.450078808057,64,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],2017-11-07 13:38:39,1,-89,32.1980652642061,34.8887566292392,387.450078808057,64,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],2017-11-07 13:38:39,6,-78,32.1980652642061,34.8887566292392,387.450078808057,64,WIFI
88:dc:96:34:a1:ae,,[ESS],2017-11-07 13:38:39,13,-93,32.1980652642061,34.8887566292392,387.450078808057,64,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:38:39,6,-84,32.1980652642061,34.8887566292392,387.450078808057,64,WIFI
74:da:38:14:47:8d,Topaz_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 13:38:39,8,-90,32.1980652642061,34.8887566292392,387.450078808057,64,WIFI
00:18:25:16:a2:c0,Mishmeret-1,[WPA2-PSK-CCMP][ESS],2017-11-07 13:38:39,1,-89,32.1980652642061,34.8887566292392,387.450078808057,64,WIFI
d4:2c:44:1a:70:20,PortnoxCisco,[WPA2-PSK-CCMP][ESS],2017-11-07 13:38:39,1,-92,32.1980652642061,34.8887566292392,387.450078808057,64,WIFI
42502_863_3708962,GOLAN T,UNKNOWN;il,2017-11-07 13:38:39,0,-113,32.1980652642061,34.8887566292392,387.450078808057,64,GSM
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-87,32.1877884912219,34.8730351978421,0,455.664825439453,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-83,32.1877884912219,34.8730351978421,0,455.664825439453,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-83,32.1877884912219,34.8730351978421,0,455.664825439453,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-83,32.1877884912219,34.8730351978421,0,455.664825439453,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-90,32.1877884912219,34.8730351978421,0,455.664825439453,WIFI
88:dc:96:2a:5c:1b,EnghouseSystems,[WPA2-EAP-CCMP][ESS],1970-01-01 02:00:00,11,-92,32.1877884912219,34.8730351978421,0,455.664825439453,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-76,32.1903792743272,34.8769985839086,0,455.664825439453,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-81,32.1903792743272,34.8769985839086,0,455.664825439453,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-81,32.1903792743272,34.8769985839086,0,455.664825439453,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-82,32.1903792743272,34.8769985839086,0,455.664825439453,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-87,32.1903792743272,34.8769985839086,0,455.664825439453,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-92,32.1903792743272,34.8769985839086,0,455.664825439453,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-86,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-75,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-73,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-77,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-88,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-92,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
06:02:6f:12:34:56,Starhome Mach Mobile,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-71,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
00:02:6f:12:34:56,Starhome Mach,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,6,-74,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-88,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
74:da:38:14:47:8d,Topaz_2EX,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,8,-90,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
0e:18:0a:fa:23:50,MerakiTest,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-92,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
00:18:0a:fa:23:50,meraki-cloud-tls,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-93,32.1929700574324,34.8809619699751,0,455.664825439453,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-82,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-77,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-76,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-75,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-88,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-93,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
06:02:6f:12:34:56,Starhome Mach Mobile,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-72,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
00:02:6f:12:34:56,Starhome Mach,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,6,-74,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-84,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
74:da:38:14:47:8d,Topaz_2EX,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,8,-90,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
0e:18:0a:fa:23:50,MerakiTest,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-92,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
00:18:0a:fa:23:50,meraki-cloud-tls,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-93,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
00:18:25:16:a2:c0,Mishmeret-1,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-89,32.1955608405377,34.8849253560416,0,455.664825439453,WIFI
88:dc:96:4a:4f:2c,,[ESS],2017-11-07 13:39:09,13,-78,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:39:09,1,-75,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],2017-11-07 13:39:09,1,-73,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],2017-11-07 13:39:09,6,-78,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
88:dc:96:34:a1:ae,,[ESS],2017-11-07 13:39:09,13,-92,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:39:09,6,-90,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
74:da:38:14:47:8d,Topaz_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 13:39:09,8,-90,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
06:02:6f:12:34:56,Starhome Mach Mobile,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],2017-11-07 13:39:09,1,-70,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
00:02:6f:12:34:56,Starhome Mach,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],2017-11-07 13:39:09,6,-72,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],2017-11-07 13:39:09,6,-73,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],2017-11-07 13:39:09,6,-87,32.1974244509855,34.8886699566384,385.364546917711,48,WIFI
88:dc:96:34:a1:ae,,[ESS],2017-11-07 13:39:26,13,-87,32.1973301088241,34.8885285943404,385.7597824826,48,WIFI
88:dc:96:4a:4f:2c,,[ESS],2017-11-07 13:41:41,13,-73,32.195560953614,34.8854040875596,78.5716113827357,250,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:41:41,1,-71,32.195560953614,34.8854040875596,78.5716113827357,250,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],2017-11-07 13:41:41,1,-70,32.195560953614,34.8854040875596,78.5716113827357,250,WIFI
88:dc:96:34:a1:ae,,[ESS],2017-11-07 13:41:41,13,-84,32.195560953614,34.8854040875596,78.5716113827357,250,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],2017-11-07 13:41:41,6,-87,32.195560953614,34.8854040875596,78.5716113827357,250,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:41:41,6,-89,32.195560953614,34.8854040875596,78.5716113827357,250,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],2017-11-07 13:41:41,6,-76,32.195560953614,34.8854040875596,78.5716113827357,250,WIFI
42502_863_3708962,GOLAN T,UNKNOWN;il,2017-11-07 13:41:41,0,-113,32.195560953614,34.8854040875596,78.5716113827357,250,GSM
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-78,32.195553829806,34.8552440019277,0,45.140567779541,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-79,32.195553829806,34.8552440019277,0,45.140567779541,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-74,32.195553829806,34.8552440019277,0,45.140567779541,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-91,32.195553829806,34.8552440019277,0,45.140567779541,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-91,32.195553829806,34.8552440019277,0,45.140567779541,WIFI
0a:18:d6:cb:4e:01,Holmes Place WiFi,[ESS],1970-01-01 02:00:00,1,-90,32.195553829806,34.8552440019277,0,45.140567779541,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-74,32.1955572220955,34.8696059474667,0,45.140567779541,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-70,32.1955572220955,34.8696059474667,0,45.140567779541,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-70,32.1955572220955,34.8696059474667,0,45.140567779541,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-91,32.1955572220955,34.8696059474667,0,45.140567779541,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-86,32.1955572220955,34.8696059474667,0,45.140567779541,WIFI
0a:18:d6:cb:4e:01,Holmes Place WiFi,[ESS],1970-01-01 02:00:00,1,-90,32.1955572220955,34.8696059474667,0,45.140567779541,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-89,32.1955572220955,34.8696059474667,0,45.140567779541,WIFI
10:be:f5:81:14:10,Tidhar_Secure,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,13,-91,32.1955572220955,34.8696059474667,0,45.140567779541,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-71,32.1955574482481,34.8705634105026,0,45.140567779541,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-72,32.1955574482481,34.8705634105026,0,45.140567779541,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-71,32.1955574482481,34.8705634105026,0,45.140567779541,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-87,32.1955574482481,34.8705634105026,0,45.140567779541,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-86,32.1955574482481,34.8705634105026,0,45.140567779541,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-88,32.1955574482481,34.8705634105026,0,45.140567779541,WIFI
10:be:f5:81:14:10,Tidhar_Secure,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,13,-91,32.1955574482481,34.8705634105026,0,45.140567779541,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-69,32.1955577874771,34.8719996050565,0,45.140567779541,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-72,32.1955577874771,34.8719996050565,0,45.140567779541,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-72,32.1955577874771,34.8719996050565,0,45.140567779541,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-84,32.1955577874771,34.8719996050565,0,45.140567779541,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-86,32.1955577874771,34.8719996050565,0,45.140567779541,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-89,32.1955577874771,34.8719996050565,0,45.140567779541,WIFI
10:be:f5:81:14:10,Tidhar_Secure,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,13,-91,32.1955577874771,34.8719996050565,0,45.140567779541,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-75,32.195558126706,34.8734357996104,0,45.140567779541,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-72,32.195558126706,34.8734357996104,0,45.140567779541,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-74,32.195558126706,34.8734357996104,0,45.140567779541,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-84,32.195558126706,34.8734357996104,0,45.140567779541,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-89,32.195558126706,34.8734357996104,0,45.140567779541,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-89,32.195558126706,34.8734357996104,0,45.140567779541,WIFI
10:be:f5:81:14:10,Tidhar_Secure,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,13,-91,32.195558126706,34.8734357996104,0,45.140567779541,WIFI
14:9d:09:80:11:01,HUAWEI-1101,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,3,-93,32.195558126706,34.8734357996104,0,45.140567779541,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-81,32.195558126706,34.8734357996104,0,45.140567779541,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-77,32.195558465935,34.8748719941643,0,45.140567779541,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-76,32.195558465935,34.8748719941643,0,45.140567779541,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-77,32.195558465935,34.8748719941643,0,45.140567779541,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-87,32.195558465935,34.8748719941643,0,45.140567779541,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-89,32.195558465935,34.8748719941643,0,45.140567779541,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-86,32.195558465935,34.8748719941643,0,45.140567779541,WIFI
14:9d:09:80:11:01,HUAWEI-1101,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,3,-93,32.195558465935,34.8748719941643,0,45.140567779541,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-88,32.195558465935,34.8748719941643,0,45.140567779541,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-77,32.195558805164,34.8763081887182,0,45.140567779541,WIFI
